paper_id,author,year,affiliation
hep-th/9709178,J. M. Figueroa-Ofarrill,1997,
hep-th/9709178,A. Imaanpur,1997,
hep-th/9709178,J. Mccarthy,1997,
hep-th/9710079,David B. Fairlie,1997,
hep-th/9710079,Tatsuya Ueno,1997,
hep-th/9701160,M. V. Manias,1997,
hep-th/9701160,C. M. Naon,1997,
hep-th/9701160,M. L. Trobo,1997,
hep-th/9704211,S. Dalley,1997,
hep-th/9709071,Noureddine Mohammedi,1997,"Tours University, France"
hep-th/9701178,E. Alvarez,1997,
hep-th/9701178,J. Borlaf,1997,
hep-th/9701178,J. H. Leon,1997,"UAM, Madrid"
hep-th/9703227,Stephen D. H. Hsu,1997,
hep-th/9703227,Myckola Schwetz,1997,Yale U
hep-th/9704137,L. K. Balazs,1997,
hep-th/9704137,J. Balog,1997,
hep-th/9704137,P. Forgacs,1997,
hep-th/9704137,N. Mohammedi,1997,
hep-th/9704137,L. Palla,1997,
hep-th/9704137,J. Schnittger,1997,
hep-th/9711072,Kazuo Hosomichi,1997,
hep-th/9711055,Igor Bandos,1997,
hep-th/9711055,Nathan Berkovits,1997,
hep-th/9711055,Dmitri Sorokin,1997,
hep-th/9702019,J. Ambjorn,1997,Niels Bohr Institute
hep-th/9702019,K. Hayasaka,1997,Hokkaido University
hep-th/9702019,R. Nakayama,1997,Hokkaido University
hep-th/9703143,S. F. Hewson,1997,
hep-th/9703143,N. D. Lambert,1997,
hep-th/9709194,F. R. Klinkhamer,1997,
hep-th/9705076,P. C. Argyres,1997,
hep-th/9707031,J. Sonnenschein,1997,
hep-th/9702055,D. Han,1997,
hep-th/9702055,Y. S. Kim,1997,
hep-th/9702055,M. E. Noz,1997,
hep-th/9702100,M. L. Horner,1997,
hep-th/9702100,Alfred S. Goldhaber,1997,SUNY Stony Brook
hep-th/9706072,K. Becker,1997,
hep-th/9706072,M. Becker,1997,
hep-th/9706072,J. Polchinski,1997,
hep-th/9706072,A. Tseytlin,1997,
hep-th/9710093,Andreas Aste,1997,
hep-th/9710093,Michael Dutsch,1997,
hep-th/9710093,Gunter Scharf,1997,
hep-th/9704037,Thomas Curtright,1997,
hep-th/9704037,David Fairlie,1997,
hep-th/9704037,Cosmas Zachos,1997,
hep-th/9703080,George Jaroszkiewicz,1997,1
hep-th/9703080,Keith Norton,1997,1
hep-th/9703182,I. Brunner,1997,
hep-th/9703182,M. Lynker,1997,
hep-th/9703182,R. Schimmrigk,1997,
hep-th/9705163,Zurab Kakushadze,1997,
hep-th/9705163,Gary Shiu,1997,
hep-th/9706154,Won Tae Kim,1997,
hep-th/9706154,Myung Seok Yoon,1997,
hep-th/9705145,J. Cruz,1997,
hep-th/9705145,J. Navarro-Salas,1997,
hep-th/9701049,G W Gibbons,1997,
hep-th/9712219,J. L. Lucio,1997,IFUG
hep-th/9712219,M. Ruiz-Altaba,1997,IFUNAM
hep-th/9701089,Paul Ohara,1997,Northeastern Illinois University
hep-th/9712036,Valeri V. Dvoeglazov,1997,"Escuela de Fisica, UAZ"
hep-th/9707112,R. A. Bertlmann,1997,Universitat Wien
hep-th/9707112,Tomas Sykora,1997,"Charles University, Prague"
hep-th/9704078,C. Dib,1997,
hep-th/9704078,O. Espinosa,1997,
hep-th/9704078,I. Schmidt,1997,
hep-th/9702197,C. D. D. Neumann,1997,
hep-th/9703133,B. Sathiapalan,1997,
hep-th/9709142,Cl. Gabriel,1997,
hep-th/9709142,M. Rooman,1997,
hep-th/9709142,Ph. Spindel,1997,
hep-th/9709195,Stuart Samuel,1997,"MPI, Columbia University,City College of New York"
hep-th/9705159,Koji Harada,1997,1
hep-th/9705159,Thomas Heinzl,1997,2
hep-th/9705159,Christian Stern,1997,2
hep-th/9705094,Enrique Alvarez,1997,
hep-th/9705094,Patrick Meessen,1997,
hep-th/9705094,Tomas Ortin,1997,
hep-th/9712199,M. M. Sheikh-Jabbari,1997,
hep-th/9706098,Stephen L. Adler,1997,
hep-th/9704058,Gary T. Horowitz,1997,
hep-th/9704058,Simon F. Ross,1997,
hep-th/9704155,M. N. Chernodub,1997,
hep-th/9704155,M. I. Polikarpov,1997,
hep-th/9704155,A. I. Veselov,1997,
hep-th/9711089,M. J. Duff,1997,
hep-th/9711089,J. Liu,1997,
hep-th/9711089,H. Lu,1997,
hep-th/9711089,C. N. Pope,1997,
hep-th/9706065,Guido Cognola,1997,
hep-th/9706065,Paola Lecca,1997,
hep-th/9712162,G. Papadopoulos,1997,
hep-th/9704100,Harunobu Kubo,1997,
hep-th/9707158,Duiliu-Emanuel Diaconescu,1997,
hep-th/9707158,Nathan Seiberg,1997,
hep-th/9710217,Gary T. Horowitz,1997,
hep-th/9710217,Emil J. Martinec,1997,
hep-th/9709087,I. Chepelev,1997,
hep-th/9709087,A. A. Tseytlin,1997,
hep-th/9702031,Dileep P. Jatkar,1997,
hep-th/9710132,Mitsuo Abe,1997,
hep-th/9710132,Noboru Nakanishi,1997,
hep-th/9709070,Tomasz Brzezinski,1997,
hep-th/9709070,Houari Merabet,1997,
hep-th/9712125,Friedemann Brandt,1997,
hep-th/9712125,Joaquim Gomis,1997,
hep-th/9712125,Joan Simon,1997,
hep-th/9705215,Avinash Dhar,1997,
hep-th/9702086,H. Lu,1997,
hep-th/9702086,C. N. Pope,1997,
hep-th/9703058,Jakov Pfaudler,1997,
hep-th/9708075,I. Antoniadis,1997,
hep-th/9708075,E. Gava,1997,
hep-th/9708075,K. S. Narain,1997,
hep-th/9708075,T. R. Taylor,1997,
hep-th/9704094,Marco Dattanasio,1997,
hep-th/9704094,Tim R. Morris,1997,
hep-th/9706181,Jeeva Anandan,1997,
hep-th/9702044,Bjorn Jensen,1997,
hep-th/9702044,Parviz H. Mani,1997,
hep-th/9703045,J. Balog,1997,
hep-th/9703045,L. Feher,1997,
hep-th/9703045,L. Palla,1997,
hep-th/9712245,A. E. Faraggi,1997,
hep-th/9712245,M. Matone,1997,
hep-th/9702146,E. T. Tomboulis,1997,UCLA
hep-th/9707022,Hisao Suzuki,1997,
hep-th/9708029,Hirotaka Sugawara,1997,
hep-th/9712214,Eugene A. Mirabelli,1997,
hep-th/9712214,Michael E. Peskin,1997,
hep-th/9702023,F. R. Klinkhamer,1997,
hep-th/9702023,C. Rupp,1997,
hep-th/9708131,A. Pasquinucci,1997,
hep-th/9708131,M. Petrini,1997,
hep-th/9702160,Peter Leifer,1997,
hep-th/9707092,L. D. Paniak,1997,
hep-th/9704012,Chris Barnes,1997,
hep-th/9704012,Kim Baskerville,1997,
hep-th/9704012,Neil Turok,1997,
hep-th/9711023,P. H. Damgaard,1997,
hep-th/9711023,S. M. Nishigaki,1997,
hep-th/9710082,Jm Figueroa-Ofarrill,1997,
hep-th/9710082,C Koehl,1997,
hep-th/9710082,B Spence,1997,
hep-th/9711163,John Ellis,1997,
hep-th/9711163,P. Kanti,1997,
hep-th/9711163,N. E. Mavromatos,1997,
hep-th/9711163,D. V. Nanopoulos,1997,
hep-th/9711163,E. Winstanley,1997,
hep-th/9708158,J. A. Briginshaw,1997,
hep-th/9702088,Leith Cooper,1997,
hep-th/9702088,Ian I. Kogan,1997,
hep-th/9702088,Richard J. Szabo,1997,
hep-th/9712098,S. Arnone,1997,
hep-th/9712098,A. Panza,1997,
hep-th/9705027,Norbert Dragon,1997,
hep-th/9705027,Sergei Kuzenko,1997,"Institut fuer Theoretische Physik, Universitaet Hannover"
hep-th/9709082,Gordon Chalmers,1997,
hep-th/9701023,A. Klemm,1997,
hep-th/9701023,B. Lian,1997,
hep-th/9701023,S.-S. Roan,1997,
hep-th/9701023,S.-T. Yau,1997,
hep-th/9708107,B.-D. Doerfel,1997,
hep-th/9708107,St. Meissner,1997,HU Berlin
hep-th/9711134,Ram Brustein,1997,
hep-th/9711134,Richard Madden,1997,
hep-th/9708100,Stephen Hwang,1997,
hep-th/9712122,Massimo Giovannini,1997,"DAMTP, University of Cambridge, UK"
hep-th/9702006,David A. Lowe,1997,
hep-th/9707133,Nima Arkani-Hamed,1997,
hep-th/9707133,Hitoshi Murayama,1997,"UC Berkeley, LBNL"
hep-th/9702158,David Brown,1997,
hep-th/9707051,Matthias R. Gaberdiel,1997,
hep-th/9707051,Barton Zwiebach,1997,
hep-th/9707130,E. Bergshoeff,1997,
hep-th/9707130,M. De Roo,1997,
hep-th/9707130,E. Eyras,1997,
hep-th/9707089,Kenneth Intriligator,1997,
hep-th/9709164,Glenn Barnich,1997,
hep-th/9709216,A. I. Davydychev,1997,
hep-th/9709216,R. Delbourgo,1997,
hep-th/9704001,Hirofumi Yamada,1997,
hep-th/9704106,R. Brower,1997,
hep-th/9704106,S. Chandrasekharan,1997,
hep-th/9704106,U.-J. Wiese,1997,
hep-th/9704028,C. Barnes,1997,
hep-th/9704028,W. K. Baskerville,1997,
hep-th/9704028,N. Turok,1997,
hep-th/9702089,Richard Battye,1997,
hep-th/9702089,Paul Sutcliffe,1997,
hep-th/9709153,Martin Haft,1997,
hep-th/9702083,A. Marshakov,1997,
hep-th/9709028,G. Delfino,1997,
hep-th/9709028,G. Mussardo,1997,
hep-th/9706082,Kentaro Hori,1997,
hep-th/9706082,Hirosi Ooguri,1997,
hep-th/9706082,Yaron Oz,1997,UC Berkeley/LBNL
hep-th/9709018,Hiroshi Suzuki,1997,
hep-th/9709018,Hirofumi Yasuta,1997,Ibaraki University
hep-th/9702141,I. L. Buchbinder,1997,
hep-th/9702141,V. D. Pershin,1997,
hep-th/9702141,G. B. Toder,1997,
hep-th/9704101,S. James Gates,1997,
hep-th/9704101,Jr,1997,
hep-th/9704101,V. G. J. Rodgers,1997,
hep-th/9711125,V. P. Nair,1997,
hep-th/9711125,S. Randjbar-Daemi,1997,
hep-th/9711119,C. Grosche,1997,
hep-th/9705192,Mirjam Cvetic,1997,
hep-th/9705192,Finn Larsen,1997,
hep-th/9703118,J. G. Russo,1997,
hep-th/9705058,J. Maharana,1997,
hep-th/9705058,H. Singh,1997,
hep-th/9710160,F. Fucito,1997,
hep-th/9703201,Gilad Lifschytz,1997,Princeton University
hep-th/9705173,Shamit Kachru,1997,
hep-th/9705153,Ali H. Chamseddine,1997,ETHZ
hep-th/9703061,Olivier De Mirleau,1997,University of Amsterdam
hep-th/9708118,Karl Landsteiner,1997,
hep-th/9708118,Esperanza Lopez,1997,
hep-th/9705077,D. G. Barci,1997,
hep-th/9705077,C. M. Naon,1997,
hep-th/9704086,Edi Halyo,1997,
hep-th/9707145,Moulay Brahim Sedra,1997,"Universit\'e Ibn Tofail, K\'enitra Morocco"
hep-th/9704034,F. Fucito,1997,
hep-th/9704034,M. Martellini,1997,
hep-th/9704034,S. P. Sorella,1997,
hep-th/9704034,A. Tanzini,1997,
hep-th/9704034,L. C. Q. Vilar,1997,
hep-th/9704034,M. Zeni,1997,
hep-th/9710234,Bert Schroer,1997,FU-Berlin
hep-th/9703110,O. Aharony,1997,
hep-th/9703110,A. Hanany,1997,
hep-th/9703110,K. Intriligator,1997,
hep-th/9703110,N. Seiberg,1997,
hep-th/9703110,M. J. Strassler,1997,
hep-th/9710002,Donald Spector,1997,
hep-th/9702066,Serguei B. Isakov,1997,
hep-th/9702066,Jon Magne Leinaas,1997,
hep-th/9702066,Jan Myrheim,1997,
hep-th/9702066,Alexios P. Polychronakos,1997,
hep-th/9702066,Raimund Varnhagen,1997,
hep-th/9708167,G. M. T. Watts,1997,King's College London
hep-th/9703157,Ashoke Sen,1997,
hep-th/9703157,Savdeep Sethi,1997,
hep-th/9705148,Clifford V. Johnson,1997,
hep-th/9709129,R. Siebelink,1997,
hep-th/9704075,Yuri Makeenko,1997,
hep-th/9711187,A. Bassetto,1997,
hep-th/9711187,G. Nardelli,1997,
hep-th/9707227,M. Calixto,1997,
hep-th/9707227,V. Aldaya,1997,
hep-th/9707227,J. Guerrero,1997,
hep-th/9712028,Edward Witten,1997,
hep-th/9707052,Zheng Xiaoping,1997,
hep-th/9707052,Li Jiarong,1997,
hep-th/9707097,D. V. Antonov,1997,"ITEP, Moscow,Humboldt University, Berlin"
hep-th/9707097,D. Ebert,1997,"Humboldt University, Berlin"
hep-th/9709025,A. A. Deriglazov,1997,
hep-th/9703151,M. Klimek,1997,
hep-th/9710242,Vatche Sahakian,1997,
hep-th/9712205,L. Bonora,1997,
hep-th/9712205,C. S. Chu,1997,
hep-th/9712205,M. Rinaldi,1997,
hep-th/9711198,Giuliano Preparata,1997,
hep-th/9711198,She-Sheng Xue,1997,
hep-th/9707211,Beatriz Gato-Rivera,1997,
hep-th/9712209,Dimitri Polyakov,1997,
hep-th/9711145,Sergey A. Cherkis,1997,
hep-th/9711145,Anton Kapustin,1997,
hep-th/9703070,Masako Asano,1997,
hep-th/9709183,J. Gegenberg,1997,
hep-th/9709183,G. Kunstatter,1997,
hep-th/9701059,C. Devchand,1997,
hep-th/9701059,Jeremy Schiff,1997,
hep-th/9707224,Keshav Dasgupta,1997,
hep-th/9707224,Dileep P. Jatkar,1997,
hep-th/9707224,Sunil Mukhi,1997,
hep-th/9709053,Eric Dhoker,1997,
hep-th/9709053,D. H. Phong,1997,
hep-th/9703124,M. De Roo,1997,
hep-th/9701082,E. J. Copeland,1997,
hep-th/9701082,Richard Easther,1997,
hep-th/9701082,David Wands,1997,
hep-th/9708044,Jan De Boer,1997,
hep-th/9708044,Yaron Oz,1997,
hep-th/9712047,Matthias Blau,1997,
hep-th/9712047,Martin Oloughlin,1997,
hep-th/9712029,Toshio Nakatsu,1997,
hep-th/9712029,Kazutoshi Ohta,1997,
hep-th/9712029,Takashi Yokono,1997,
hep-th/9710101,I. H. Brevik,1997,
hep-th/9710101,V. V. Nesterenko,1997,
hep-th/9710101,I. G. Pirozhenko,1997,
hep-th/9704060,Atsushi Matsuo,1997,The University of Tokyo
hep-th/9704060,Kiyokazu Nagatomo,1997,Osaka University
hep-th/9703023,M. J. Martins,1997,
hep-th/9703023,P. B. Ramos,1997,
hep-th/9704080,Leonard Susskind,1997,
hep-th/9706144,Yosuke Imamura,1997,
hep-th/9705040,E. Bergshoeff,1997,
hep-th/9705040,R. Kallosh,1997,
hep-th/9705040,T. Ortin,1997,
hep-th/9705040,G. Papadopoulos,1997,
hep-th/9707096,Hongsu Kim,1997,
hep-th/9707096,Sung Ku Kim,1997,"Ewha Women's Univ., Korea"
hep-th/9702049,H. Reinhardt,1997,
hep-th/9712160,Miguel S. Costa,1997,
hep-th/9712160,Malcolm J. Perry,1997,D.A.M.T.P./ University of Cambridge
hep-th/9711139,J. M. Mourao,1997,
hep-th/9711139,T. Thiemann,1997,
hep-th/9711139,J. M. Velhinho,1997,
hep-th/9709024,Alfredo T. Suzuki,1997,
hep-th/9709024,Alexandre G. M. Schmidt,1997,
hep-th/9702187,Tom Banks,1997,
hep-th/9702187,Nathan Seiberg,1997,
hep-th/9711148,N. J. Mackay,1997,
hep-th/9706003,Anatoly Konechny,1997,
hep-th/9706003,Albert Schwarz,1997,
hep-th/9706180,M. Daszkiewicz,1997,
hep-th/9706180,Z. Hasiewicz,1997,
hep-th/9706180,Z. Jaskolski,1997,
hep-th/9701001,M. Zyskin,1997,
hep-th/9711184,M. Gomes,1997,
hep-th/9711184,L. C. Malacarne,1997,
hep-th/9711184,A. J. Da Silva,1997,
hep-th/9709139,Ori J. Ganor,1997,
hep-th/9702014,S. Elitzur,1997,
hep-th/9702014,A. Giveon,1997,
hep-th/9702014,D. Kutasov,1997,
hep-th/9709099,Juan M. Maldacena,1997,
hep-th/9702124,Junsoo Shin,1997,
hep-th/9703030,R. Dijkgraaf,1997,
hep-th/9703030,E. Verlinde,1997,
hep-th/9703030,H. Verlinde,1997,
hep-th/9709135,C. Nash,1997,
hep-th/9702021,Roberto Iengo,1997,
hep-th/9702021,Giancarlo Jug,1997,
hep-th/9704200,E. Atzmon,1997,
hep-th/9704068,A. A. Kapustnikov,1997,
hep-th/9704068,S. A. Ulanov,1997,
hep-th/9706217,A. Smilga,1997,
hep-th/9706217,A. Veselov,1997,
hep-th/9703113,K. Davis,1997,Rutgers University
hep-th/9711030,J. L. F. Barbon,1997,
hep-th/9711030,A. Pasquinucci,1997,
hep-th/9701037,Paolo Pasti,1997,
hep-th/9701037,Dmitri Sorokin,1997,
hep-th/9701037,Mario Tonin,1997,
hep-th/9704038,Anna Okopinska,1997,
hep-th/9703142,B. Rusakov,1997,Oxford University
hep-th/9710183,Yu. A. Sitenko,1997,
hep-th/9710183,A. Yu. Babansky,1997,
hep-th/9702090,Z. Popowicz,1997,
hep-th/9706076,Seiji Terashima,1997,
hep-th/9706076,Sung-Kil Yang,1997,
hep-th/9701108,G. M. Cicuta,1997,
hep-th/9702071,M. Calixto,1997,
hep-th/9702071,V. Aldaya,1997,
hep-th/9702071,J. Guerrero,1997,
hep-th/9705207,V. P. Frolov,1997,
hep-th/9705207,D. V. Fursaev,1997,
hep-th/9702095,Uwe Muller,1997,
hep-th/9702095,Gerhard Weigt,1997,
hep-th/9701164,M. Kontsevich,1997,
hep-th/9701164,A. Zorich,1997,
hep-th/9704057,I. Rudychev,1997,
hep-th/9704057,E. Sezgin,1997,
hep-th/9704140,N. P. Chitaia,1997,
hep-th/9704140,S. A. Gogilidze,1997,
hep-th/9704140,Yu. S. Surovtsev,1997,
hep-th/9701190,Marco Billo,1997,
hep-th/9701190,Daniel Cangemi,1997,
hep-th/9701190,Paolo Di Vecchia,1997,
hep-th/9707021,David M. Kaplan,1997,
hep-th/9707021,Jeremy Michelson,1997,
hep-th/9711199,E. Alvarez,1997,
hep-th/9711199,J. Borlaf,1997,
hep-th/9711199,J. H. Leon,1997,
hep-th/9703073,Alexios P. Polychronakos,1997,
hep-th/9703123,Ergin Sezgin,1997,
hep-th/9707113,Tomas Ortin,1997,
hep-th/9705209,Yuji Satoh,1997,
hep-th/9705135,F. Vendrell,1997,
hep-th/9704116,B. Sathiapalan,1997,
hep-th/9704128,D. Dalmazi,1997,
hep-th/9704128,A. De Souza Dutra,1997,
hep-th/9705023,Michael Gutperle,1997,"DAMTP, University of Cambridge"
hep-th/9709037,F. Ardalan,1997,
hep-th/9709037,A. H. Fatollahi,1997,
hep-th/9709037,K. Kaviani,1997,
hep-th/9709037,S. Parvizi,1997,
hep-th/9704164,Marco Cavaglia,1997,Tufts University
hep-th/9704164,Vittorio De Alfaro,1997,University of Torino
hep-th/9704164,Alexandre T. Filippov,1997,"JINR, Dubna"
hep-th/9705021,Uwe Trittmann,1997,
hep-th/9705021,Hans-Christian Pauli,1997,
hep-th/9702204,Peter E. Haagensen,1997,
hep-th/9702204,Kenneth Johnson,1997,
hep-th/9702037,M. Frau,1997,
hep-th/9702037,I. Pesando,1997,
hep-th/9702037,S. Sciuto,1997,
hep-th/9702037,A. Lerda,1997,
hep-th/9702037,R. Russo,1997,
hep-th/9706172,M. R. Niedermaier,1997,
hep-th/9710130,Yu. A. Sitenko,1997,
hep-th/9710130,D. G. Rakityansky,1997,
hep-th/9702012,Jurgen Schulze,1997,
hep-th/9702012,Nicholas P. Warner,1997,
hep-th/9702199,Ralph Blumenhagen,1997,
hep-th/9702199,Michael Flohr,1997,
hep-th/9710235,K. Zarembo,1997,
hep-th/9704033,H. Fujisaki,1997,
hep-th/9704033,K. Nakagawa,1997,
hep-th/9704033,S. Sano,1997,
hep-th/9712156,Michael Gutperle,1997,Princeton University
hep-th/9706188,M. Hassaine,1997,
hep-th/9706188,P. A. Horvathy,1997,
hep-th/9706188,J.-C. Yera,1997,
hep-th/9704129,Eugene Perevalov,1997,
hep-th/9704129,Harald Skarke,1997,
hep-th/9704059,Zurab Kakushadze,1997,
hep-th/9708019,H. W. Hamber,1997,
hep-th/9708019,R. M Williams,1997,
hep-th/9705237,J. A. Minahan,1997,
hep-th/9705237,D. Nemeschansky,1997,
hep-th/9705237,N. P. Warner,1997,
hep-th/9709110,L. Maiani,1997,
hep-th/9709110,M. Testa,1997,
hep-th/9712018,Katsushi Ito,1997,
hep-th/9712018,Sung-Kil Yang,1997,
hep-th/9710210,D. Korotkin,1997,
hep-th/9710210,H. Samtleben,1997,
hep-th/9707147,Donald Spector,1997,
hep-th/9703014,Bruno G. Carneiro Da Cunha,1997,
hep-th/9703014,P. Teotonio-Sobrinho,1997,
hep-th/9701100,Vadim Zeitlin,1997,Lebedev Physical Institute
hep-th/9703054,Jorge Alfaro,1997,Universidad Catolica de Chile
hep-th/9707017,Luis Alvarez-Gaume,1997,
hep-th/9707017,Marcos Marino,1997,
hep-th/9707017,Frederic Zamora,1997,
hep-th/9703094,Carlos Castro,1997,
hep-th/9708055,H. Lu,1997,
hep-th/9708055,C. N. Pope,1997,
hep-th/9708055,T. R. Tran,1997,
hep-th/9708055,K.-W. Xu,1997,
hep-th/9712097,Khazret Nirov,1997,
hep-th/9712097,Mikhail Plyushchay,1997,
hep-th/9706147,V. E. Korepin,1997,"State University of New York, Stony Brook, USA"
hep-th/9706147,N. A. Slavnov,1997,"Steklov Mathematical Institute, Moscow, Russia"
hep-th/9707208,I. Antoniadis,1997,
hep-th/9707208,M. Quiros,1997,
hep-th/9704189,R. Kallosh,1997,
hep-th/9704189,J. Kumar,1997,
hep-th/9701093,Michael B. Green,1997,"DAMTP, Cambridge, U.K."
hep-th/9701093,Michael Gutperle,1997,"DAMTP, Cambridge, U.K"
hep-th/9704011,Christophe Fraser,1997,
hep-th/9704011,Timothy J. Hollowood,1997,
hep-th/9707059,Juan Garcia-Bellido,1997,CERN
hep-th/9707154,A. A. Slavnov,1997,
hep-th/9702045,S. W. Hawking,1997,
hep-th/9702045,M. M. Taylor-Robinson,1997,"DAMTP, University of Cambridge"
hep-th/9712091,Aram A. Saharian,1997,
hep-th/9708141,J. Fuchs,1997,
hep-th/9708141,C. Schweigert,1997,
hep-th/9710059,S. Alam,1997,KEK
hep-th/9704111,A M Semikhatov,1997,
hep-th/9704111,I Yu Tipunin,1997,Lebedev Physics Institute
hep-th/9712042,Daniel S. Freed,1997,
hep-th/9702070,Simon Davis,1997,
hep-th/9709041,Ken D. Olum,1997,
hep-th/9702149,C. Bagnuls,1997,
hep-th/9702149,C. Bervillier,1997,
hep-th/9703076,I. Antoniadis,1997,
hep-th/9703076,H. Partouche,1997,
hep-th/9703076,T. R. Taylor,1997,
hep-th/9707247,Soonkeon Nam,1997,
hep-th/9707247,Kyungho Oh,1997,
hep-th/9707247,Sang-Jin Sin,1997,
hep-th/9705106,Changhyun Ahn,1997,
hep-th/9705106,Radu Tatar,1997,
hep-th/9707088,D. L. Bennett,1997,1
hep-th/9707088,H. B. Nielsen,1997,1
hep-th/9707088,R. P. Woodard,1997,2
hep-th/9706137,P. V. Moniz,1997,
hep-th/9707108,Yoshihisa Kitazawa,1997,Tokyo Institute of Technology
hep-th/9707108,Rie Kuriki,1997,Tokyo Institute of Technology
hep-th/9707108,Katsumi Shigura,1997,Tokyo Institute of Technology
hep-th/9707081,M. Alimohammadi,1997,
hep-th/9707081,M. Khorrami,1997,
hep-th/9707081,A. Aghamohammdi,1997,
hep-th/9705216,Andreas Aste,1997,
hep-th/9705216,Michael Dutsch,1997,
hep-th/9705216,Gunter Scharf,1997,
hep-th/9707067,V. B. Kopeliovich,1997,
hep-th/9702178,T. P. Branson,1997,
hep-th/9702178,P. B. Gilkey,1997,
hep-th/9702178,D. V. Vassilevich,1997,
hep-th/9702176,G. Barnich,1997,
hep-th/9702176,R. Fulp,1997,
hep-th/9702176,T. Lada,1997,
hep-th/9702176,J. Stasheff,1997,
hep-th/9706128,Sabbir Rahman,1997,
hep-th/9704112,Igor R. Klebanov,1997,
hep-th/9704112,Arvind Rajaraman,1997,
hep-th/9704112,Arkady A. Tseytlin,1997,
hep-th/9707233,Patricia Schwarz,1997,
hep-th/9712195,Michael B. Green,1997,
hep-th/9706039,Jeffrey A. Harvey,1997,
hep-th/9706013,A. De Giovanni,1997,
hep-th/9706013,M. T. Grisaru,1997,
hep-th/9706013,M. Rocek,1997,
hep-th/9706013,R. Von Unge,1997,
hep-th/9706013,D. Zanon,1997,
hep-th/9709181,D. V. Galtsov,1997,Moscow State University
hep-th/9709181,E. E. Donets,1997,"JINR, Dubna"
hep-th/9709181,M. Yu. Zotov,1997,"INP, Moscow State University"
hep-th/9702122,Irina Shchepochkina,1997,
hep-th/9709144,Alfredo T. Suzuki,1997,
hep-th/9709144,Alexandre G. M. Schmidt,1997,
hep-th/9701091,Mikhail Plyushchay,1997,
hep-th/9711045,Martin Markl,1997,
hep-th/9710061,R. J. Henderson,1997,
hep-th/9710061,S. G. Rajeev,1997,
hep-th/9709226,Viktoria Malyshenko,1997,
hep-th/9709226,Domingo Marin Ricoy,1997,"Moscow State University, Russia"
hep-th/9704187,Freydoon Mansouri,1997,
hep-th/9707184,P. S. Howe,1997,
hep-th/9702195,J. Fuchs,1997,
hep-th/9712241,G. Moore,1997,
hep-th/9712241,N. Nekrasov,1997,
hep-th/9712241,S. Shatashvili,1997,
hep-th/9701103,V. B. Petkova,1997,
hep-th/9701103,J.-B. Zuber,1997,
hep-th/9701010,M. I. Caicedo,1997,
hep-th/9701010,I. Martin,1997,
hep-th/9701010,A. Restuccia,1997,
hep-th/9703112,John C. Baez,1997,
hep-th/9703112,Kirill V. Krasnov,1997,
hep-th/9703005,Ivan G. Avramidi,1997,University Greifswald
hep-th/9710053,Yeuk-Kwan E. Cheung,1997,
hep-th/9710053,Ori J. Ganor,1997,
hep-th/9710053,Morten Krogh,1997,
hep-th/9712109,G. Bertoldi,1997,
hep-th/9712109,M. Matone,1997,
hep-th/9709131,Eduardo Ramos,1997,
hep-th/9707010,A. Patrascioiu,1997,
hep-th/9707010,E. Seiler,1997,
hep-th/9706042,Steven Weinberg,1997,
hep-th/9712128,F. Gonzalez-Rey,1997,
hep-th/9711117,Toshio Nakatsu,1997,
hep-th/9711117,Kazutoshi Ohta,1997,
hep-th/9711117,Takashi Yokono,1997,
hep-th/9711117,Yuhsuke Yoshida,1997,
hep-th/9708089,Z. Guralnik,1997,
hep-th/9708089,S. Ramgoolam,1997,
hep-th/9711094,Keshav Dasgupta,1997,
hep-th/9711094,Sunil Mukhi,1997,
hep-th/9706215,James T. Wheeler,1997,
hep-th/9703203,Ennio Gozzi,1997,
hep-th/9711075,U. Kraemmer,1997,
hep-th/9711075,A. Rebhan,1997,
hep-th/9711039,Stefan Forste,1997,
hep-th/9711039,Debashis Ghoshal,1997,
hep-th/9712186,A. Recknagel,1997,
hep-th/9712186,V. Schomerus,1997,
hep-th/9711047,Poul H. Damgaard,1997,
hep-th/9702056,D. Anselmi,1997,
hep-th/9706063,Kyoungho Han,1997,
hep-th/9706063,H. J. Shin,1997,
hep-th/9710239,A. Gorsky,1997,
hep-th/9710239,S. Gukov,1997,
hep-th/9710239,A. Mironov,1997,
hep-th/9703200,H. O. Girotti,1997,
hep-th/9703200,M. Gomes,1997,
hep-th/9703200,J. R. Nascimento,1997,
hep-th/9703200,A. J. Da Silva,1997,
hep-th/9707085,H-T. Sato,1997,
hep-th/9710131,Mitsuo Abe,1997,
hep-th/9710131,Noboru Nakanishi,1997,
hep-th/9702118,Armando Antillon,1997,
hep-th/9702118,Joaquin Escalona,1997,
hep-th/9702118,Manuel Torres,1997,
hep-th/9710149,Zurab Kakushadze,1997,
hep-th/9710149,Gary Shiu,1997,
hep-th/9710149,S.-H. Henry Tye,1997,
hep-th/9710149,Yan Vtorov-Karevsky,1997,
hep-th/9706024,Nathan Berkovits,1997,"IFT/UNESP, Sao Paulo"
hep-th/9708106,C. Kohler,1997,
hep-th/9712051,Shinsuke M. Nishigaki,1997,
hep-th/9702048,C. G. Carvalhaes,1997,
hep-th/9702048,L. V. Belvedere,1997,
hep-th/9702048,R. L. P. G. Amaral,1997,
hep-th/9702048,N. A. Lemos,1997,"Instituto de Fisica, Universidade Federal Fluminense"
